cut, efficiency_GMSB, efficiency_QCD, efficiency_GJets 
0.01675,0.870755898341,0.0786028285511,0.86473053188
0.0168,0.870563793153,0.078401582708,0.864455348614
0.01685,0.870457068048,0.0781859621619,0.86424902564
0.0169,0.870343227936,0.0780060121752,0.864045023799
0.01695,0.870229387825,0.0777955381277,0.863829158388
0.017,0.870129777727,0.0776072472639,0.863616645725
0.01705,0.869980362581,0.0773878999428,0.863348167955
0.0171,0.869866522469,0.077182217463,0.86312508124
0.01715,0.869752682358,0.0769744053975,0.862882393842
0.0172,0.869660187267,0.0767917934288,0.86267065489
0.01725,0.869510772121,0.0765708489185,0.862458142227
0.0173,0.869382701995,0.0763878820188,0.862228350015
0.01735,0.869233286849,0.0762121912034,0.862024348174
0.0174,0.869076756695,0.0759864551255,0.86178681885
0.01745,0.868977146598,0.0757946149523,0.861588490892
0.0175,0.868891766514,0.0756057916921,0.8613878418
0.01755,0.868777926402,0.0753992218849,0.861117816608
0.0176,0.868692546319,0.075202590144,0.860861460313
0.01765,0.868607166235,0.0750054260067,0.860652816205
0.0177,0.868514671144,0.0748382535339,0.860440303542
0.01775,0.86840794604,0.0746481880154,0.860229596205
0.0178,0.868258530893,0.0743557249207,0.860027915498
0.01785,0.868144690782,0.0741496875099,0.859823655754
0.0179,0.868037965677,0.0739699149887,0.859599537424
0.01795,0.867959700601,0.0737786072119,0.859369745212
0.018,0.867824515468,0.073603448793,0.859146400593
0.01805,0.867710675356,0.0734124959471,0.858933887929
0.0181,0.867603950252,0.0732273994618,0.858723438496
0.01815,0.867482995133,0.073024733895,0.858494935803
0.0182,0.867347810001,0.0728383951514,0.858275717643
0.01825,0.867262429917,0.0726738846606,0.858074036936
0.0183,0.867205509861,0.0724894980371,0.85787106671
0.01835,0.867084554743,0.0722823958335,0.857658296144
0.0184,0.867034749694,0.0720783105429,0.857462031415
0.01845,0.866849759513,0.0719146873795,0.857245650196
0.0185,0.866743034408,0.0717368669784,0.857036748185
0.01855,0.866657654325,0.0715696945056,0.856828104078
0.0186,0.866472664143,0.0713528317012,0.856585674583
0.01865,0.866337479011,0.0711863690902,0.856368777557
0.0187,0.866273443948,0.0710108557403,0.856184892207
0.01875,0.866095568774,0.0707723421485,0.855959226454
0.0188,0.865988843669,0.0706071217958,0.855766572377
0.01885,0.865825198509,0.0704264619472,0.85556489167
0.0189,0.86570424339,0.0702530781829,0.85537687986
0.01895,0.865583288272,0.070062835199,0.855173135924
0.019,0.865512138202,0.0698924683477,0.854972486831
0.01905,0.865455218146,0.0697311522354,0.854772353547
0.0191,0.865348493042,0.0695552839545,0.854579441566
0.01915,0.865220422916,0.0693916607911,0.854367186807
0.0192,0.865099467797,0.0691984008941,0.854162927063
0.01925,0.864992742693,0.0690401016948,0.85398858415
0.0193,0.864914477616,0.0688732841529,0.853784324406
0.01935,0.864793522498,0.0686970609411,0.853598117922
0.0194,0.864686797393,0.0685238546423,0.853419648549
0.01945,0.864594302302,0.0683612962717,0.853218741554
0.0195,0.864480462191,0.0682044167961,0.853021187306
0.01955,0.864331047044,0.0680292583771,0.852817185466
0.0196,0.864252781968,0.0678555196819,0.85262943156
0.01965,0.864167401884,0.067700769792,0.852425429719
0.0197,0.8640820218,0.0675371466285,0.852239739043
0.01975,0.86391837664,0.067365537519,0.852043990121
0.0198,0.863804536528,0.0671589677118,0.851866810267
0.01985,0.863690696417,0.0670035079599,0.851659713582
0.0199,0.86354128127,0.066828349541,0.851469380639
0.01995,0.863413211145,0.0666615319991,0.851287042711
0.02,0.863320716054,0.0665154779172,0.851079946026
0.02005,0.863263795999,0.0663571787178,0.850868722881
0.0201,0.863057460796,0.0661876991939,0.850679421553
0.02015,0.862915160657,0.0659816617831,0.850480835691
0.0202,0.862787090531,0.0658187484816,0.850304171644
0.02025,0.862651905399,0.0656762437091,0.850112549182
0.0203,0.862538065287,0.0655269952487,0.849912931705
0.02035,0.862431340183,0.0653710031005,0.849752257689
0.0204,0.862331730085,0.0652080897989,0.849583846562
0.02045,0.862217889974,0.0650586638731,0.849396866367
0.0205,0.862075589834,0.0649186436172,0.849203954386
0.02055,0.86189771466,0.0647289330297,0.849031158896
0.0206,0.861734069499,0.0645685042447,0.848855526464
0.02065,0.861620229388,0.0644176585951,0.848652814142
0.0207,0.86144946922,0.0642442748308,0.848453970376
0.02075,0.861300054074,0.0640810065983,0.848256674032
0.0208,0.861150638928,0.0639266116394,0.848084136446
0.02085,0.861008338788,0.0637660053889,0.847891224465
0.0209,0.860880268663,0.0636085935169,0.847708112826
0.02095,0.860737968523,0.0634556182817,0.847520874727
0.021,0.860552978342,0.0632852514304,0.847353495214
0.02105,0.860446253237,0.0631516199314,0.847153877737
0.0211,0.860360873154,0.0630094700899,0.846965092216
0.02115,0.860218573014,0.0628706920923,0.846778369925
0.0212,0.860069157868,0.062682578694,0.846599642649
0.02125,0.859891282693,0.062545930282,0.846424010217
0.0213,0.859756097561,0.0624075072153,0.846248119882
0.02135,0.85966360247,0.0622754729055,0.846041023197
0.0214,0.859521302331,0.0621331455985,0.845866164477
0.02145,0.859407462219,0.0619885112404,0.845670415555
0.0215,0.859286507101,0.0618502656392,0.84549039876
0.02155,0.859165551982,0.0617203609151,0.845302644854
0.0216,0.859051711871,0.0615627715776,0.845133975823
0.02165,0.858909411731,0.0614310921988,0.844966338407
0.0217,0.858752881578,0.0612944437868,0.84478477419
0.02175,0.858646156473,0.0611384516386,0.844624615981
0.0218,0.858518086348,0.0609970116589,0.844454141624
0.02185,0.858446936278,0.0608616055053,0.844276188059
0.0219,0.858325981159,0.0606976274109,0.844108292739
0.02195,0.85825483109,0.0605638184464,0.843908675262
0.022,0.858190796027,0.060429654551,0.843720405548
0.02205,0.858062725901,0.0603006371543,0.843554831362
0.0221,0.857998690839,0.060150678832,0.843384872812
0.02215,0.857899080741,0.0600239684864,0.843232709619
0.0222,0.85780658565,0.0599047116905,0.843065072203
0.02225,0.857706975553,0.059779953465,0.842879123623
0.0223,0.857600250448,0.0596425951911,0.84270065425
0.02235,0.85747929533,0.0595078988993,0.842511095018
0.0224,0.857379685232,0.0593804786918,0.842334430972
0.02245,0.857272960128,0.0592482669166,0.842161377577
0.0225,0.857166235023,0.0591291875861,0.841993224354
0.02255,0.857038164897,0.0590076237391,0.841829197589
0.0226,0.856945669807,0.0588754119639,0.841656917906
0.02265,0.856874519737,0.0587533157205,0.841500112446
0.0227,0.856774909639,0.0586280250986,0.841305137236
0.02275,0.856639724507,0.0585018471493,0.841148589679
0.0228,0.856426274298,0.0583043280811,0.840960577869
0.02285,0.856333779207,0.0581836515615,0.840783655919
0.0229,0.856234169109,0.0580695412642,0.84060260751
0.02295,0.856141674019,0.0579536563122,0.84043264896
0.023,0.856056293935,0.0578399009459,0.840270169618
0.02305,0.855892648775,0.0577099962218,0.840081384097
0.0231,0.855793038677,0.0575958859245,0.83991993637
0.02315,0.855686313573,0.0574727248882,0.839753588472
0.0232,0.855508438398,0.0573154904817,0.839539786291
0.02325,0.855401713294,0.0571972984786,0.8393669908
0.0233,0.855273643168,0.0570773318209,0.839204253554
0.02335,0.855174033071,0.0569564778357,0.839034552908
0.0234,0.855024617924,0.0568366886434,0.838862015322
0.02345,0.854896547799,0.056720626226,0.838681224816
0.0235,0.854754247659,0.0566116624273,0.838509203036
0.02355,0.854562142471,0.0564833548924,0.838348786924
0.0236,0.854419842331,0.0563564670813,0.838161548825
0.02365,0.854341577255,0.0562443089042,0.837982305742
0.0237,0.85423485215,0.0561245197119,0.837802031043
0.02375,0.85414235706,0.0560121840693,0.8376186615
0.0238,0.854064091983,0.0558982512375,0.837454118929
0.02385,0.853950251871,0.0557813014927,0.83730711381
0.0239,0.853914676836,0.055673047556,0.837140508008
0.02395,0.853786606711,0.0555671006703,0.836961264925
0.024,0.853722571648,0.055447311478,0.836804459465
0.02405,0.853644306571,0.0553360406282,0.83664249593
0.0241,0.853558926488,0.0552151866431,0.836469184632
0.02415,0.853473546404,0.0551152735834,0.83630180512
0.0242,0.853366821299,0.0549977914422,0.836129525437
0.02425,0.853245866181,0.054895038935,0.83596395125
0.0243,0.853096451035,0.0547429510272,0.83580508256
0.02435,0.852982610923,0.0546380689343,0.835654982597
0.0244,0.852911460853,0.054533364307,0.835471870957
0.02445,0.852783390728,0.0544240455774,0.83529236997
0.0245,0.852690895637,0.0543251973105,0.835101779123
0.02455,0.852577055526,0.0542298983531,0.834929757344
0.0246,0.852527250477,0.0541198697616,0.834778109958
0.02465,0.852456100407,0.0540155200652,0.83462285192
0.0247,0.852299570254,0.0538911167707,0.834467851786
0.02475,0.852221305177,0.0537901389182,0.834311562133
0.0248,0.852093235051,0.0536902258585,0.834127160975
0.02485,0.852000739961,0.0535814395254,0.833962618404
0.0249,0.851915359877,0.0534804616729,0.833796786313
0.02495,0.851808634772,0.0533672387029,0.833627601475
0.025,0.851701909668,0.0532580974388,0.833458416636
0.02505,0.85160229957,0.0531658153944,0.833282268397
0.0251,0.851524034494,0.0530628854217,0.833122110189
0.02515,0.851395964368,0.0529377722653,0.832942867105
0.0252,0.851303469277,0.0528410535841,0.832795088275
0.02525,0.851175399152,0.0527262334249,0.832571743656
0.0253,0.851054444033,0.0526241907796,0.832397400743
0.02535,0.850940603922,0.0525214382725,0.832174571931
0.0254,0.850840993824,0.0524087476989,0.832002292248
0.02545,0.85073426872,0.052307592381,0.831845486788
0.0255,0.850641773629,0.0522172624567,0.831668822742
0.02555,0.850542163531,0.0521219634993,0.831486742717
0.0256,0.850478128469,0.0520273744037,0.831333290006
0.02565,0.850399863392,0.0519363346175,0.831164105167
0.0257,0.850321598315,0.0518463596242,0.831011426166
0.02575,0.850307368301,0.0517622409914,0.830843530846
0.0258,0.850236218231,0.0516625053972,0.83067589343
0.02585,0.850165068162,0.0515686261635,0.830504903265
0.0259,0.850108148106,0.0514731497406,0.830351708457
0.02595,0.849987192987,0.0513771409212,0.830200318975
0.026,0.849809317813,0.0512685320535,0.830043255611
0.02605,0.849709707716,0.0511778471983,0.829890318707
0.0261,0.849645672653,0.0510821933099,0.829709012394
0.02615,0.849567407576,0.0509941704368,0.82954782257
0.0262,0.849496257506,0.0508972742901,0.829380700962
0.02625,0.849382417395,0.0508097838133,0.829223895502
0.0263,0.849304152318,0.0506889298282,0.829063479389
0.02635,0.849197427213,0.0506001970932,0.828894036647
0.0264,0.849133392151,0.0505017037572,0.828737489091
0.02645,0.849055127074,0.0504120836948,0.828561340852
0.0265,0.848919941942,0.0503176720648,0.828396282473
0.02655,0.848848791872,0.0502269872095,0.828250824776
0.0266,0.848763411788,0.0501366572853,0.828082413649
0.02665,0.848713606739,0.0500468597574,0.8279333453
