cut, efficiency_GMSB, efficiency_QCD, efficiency_GJets 
0.96505,0.524646384153,4.34790401745e-05,0.006141977028
0.9651,0.524525429035,4.34790401745e-05,0.00613681895365
0.96515,0.524376013888,4.34790401745e-05,0.00612443957522
0.9652,0.524283518798,4.34790401745e-05,0.00611154438936
0.96525,0.524169678686,4.34790401745e-05,0.00609916501092
0.9653,0.524041608561,4.33015747044e-05,0.00608343288417
0.96535,0.523941998463,4.33015747044e-05,0.00606924817972
0.9654,0.523835273359,4.31241092343e-05,0.00605222653437
0.96545,0.523757008282,4.31241092343e-05,0.00604397361542
0.9655,0.523700088226,4.31241092343e-05,0.0060287572961
0.96555,0.523607593135,4.31241092343e-05,0.00602205179945
0.9656,0.523422602954,4.31241092343e-05,0.0060125093619
0.96565,0.523258957794,4.29466437642e-05,0.00599471400541
0.9657,0.523180692717,4.29466437642e-05,0.00598671899017
0.96575,0.523059737599,4.29466437642e-05,0.00597511332289
0.9658,0.522974357515,4.29466437642e-05,0.00596789201881
0.96585,0.522888977431,4.29466437642e-05,0.00595602844781
0.9659,0.522810712354,4.29466437642e-05,0.00594958085488
0.96595,0.522725332271,4.29466437642e-05,0.00593771728388
0.966,0.522654182201,4.29466437642e-05,0.00592430629058
0.96605,0.522533227083,4.29466437642e-05,0.00591631127534
0.9661,0.522462077013,4.27691782941e-05,0.00590986368241
0.96615,0.522390926943,4.27691782941e-05,0.00590109495602
0.9662,0.522312661866,4.27691782941e-05,0.00589155251848
0.96625,0.522177476734,4.27691782941e-05,0.00588020475492
0.9663,0.522084981643,4.27691782941e-05,0.00587324135455
0.96635,0.522035176594,4.27691782941e-05,0.00586447262816
0.9664,0.521978256539,4.2591712824e-05,0.0058575092278
0.96645,0.521821726385,4.24142473539e-05,0.00584074548617
0.9665,0.521679426246,4.24142473539e-05,0.00583249256721
0.96655,0.521558471127,4.24142473539e-05,0.00582578707056
0.9666,0.521409055981,4.24142473539e-05,0.00581830786276
0.96665,0.52131656089,4.22367818838e-05,0.00580928123266
0.9667,0.521259640834,4.22367818838e-05,0.00580463896574
0.96675,0.521188490765,4.22367818838e-05,0.00579483862449
0.9668,0.521088880667,4.22367818838e-05,0.00578813312784
0.96685,0.520996385576,4.22367818838e-05,0.00577988020888
0.9669,0.520889660472,4.22367818838e-05,0.0057726589048
0.96695,0.520811395395,4.20593164137e-05,0.00576414808212
0.967,0.520726015311,4.17043854735e-05,0.00575770048919
0.96705,0.520576600165,4.17043854735e-05,0.00575228451113
0.9671,0.520505450095,4.17043854735e-05,0.0057458369182
0.96715,0.520434300026,4.17043854735e-05,0.00574196836244
0.9672,0.52037737997,4.17043854735e-05,0.00573191011746
0.96725,0.520299114893,4.17043854735e-05,0.00572417300594
